Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Day_Name,Profit_Margin,Gross_Sales,Discount_Amount
ORD-10332,2024-04-19,Ali Thomas,Consumer,South Korea,Asia Pacific,Office Supplies,Premium Notebook Set A5,4,14.12,25,42.36,11.69,5.25,Credit Card,2024,4,April,Q2,Friday,12.393767705382436,56.48,14.119999999999997
ORD-10420,2024-04-19,Layla Kumar,Corporate,Australia,Asia Pacific,Clothing & Accessories,Leather Belt Classic,4,49.44,25,148.32,14.14,35.3,PayPal,2024,4,April,Q2,Friday,23.799892125134843,197.76,49.44
ORD-11259,2024-04-20,Karen Nilsson,Consumer,South Korea,Asia Pacific,Technology,Mechanical Gaming Keyboard,7,67.05,15,398.95,24.08,116.73,Bank Transfer,2024,4,April,Q2,Saturday,29.259305677403187,469.3529411764706,70.40294117647062
ORD-11678,2024-04-20,Mia Martin,Home Office,France,Europe,Office Supplies,Tape Dispenser Heavy Duty,2,20.62,15,35.05,11.25,5.24,PayPal,2024,4,April,Q2,Saturday,14.950071326676179,41.23529411764706,6.185294117647061
ORD-10236,2024-04-21,Priya Brown,Home Office,France,Europe,Clothing & Accessories,Cotton Formal Shirt,1,32.39,10,29.15,9.08,3.87,Bank Transfer,2024,4,April,Q2,Sunday,13.276157804459693,32.388888888888886,3.238888888888887
ORD-10407,2024-04-21,Isabella Laurent,Corporate,Germany,Europe,Office Supplies,Sticky Notes Multicolor 6-Pack,1,4.02,15,3.42,7.74,-6.13,Bank Transfer,2024,4,April,Q2,Sunday,-179.23976608187135,4.023529411764706,0.6035294117647059
ORD-10575,2024-04-21,Barbara Nilsson,Corporate,Australia,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,10,39.34,20,314.72,28.72,89.3,PayPal,2024,4,April,Q2,Sunday,28.374428063040156,393.40000000000003,78.68
ORD-11315,2024-04-21,Ahmed Santos,Home Office,Japan,Asia Pacific,Technology,Smart LED Desk Lamp,2,69.72,20,111.55,10.18,24.68,Credit Card,2024,4,April,Q2,Sunday,22.12460779919319,139.4375,27.887500000000003
ORD-11548,2024-04-21,Fatima Williams,Home Office,United States,North America,Clothing & Accessories,Travel Backpack 30L,4,32.79,5,124.6,8.07,50.95,Credit Card,2024,4,April,Q2,Sunday,40.8908507223114,131.1578947368421,6.557894736842115
ORD-11607,2024-04-21,Sophie White,Corporate,Argentina,South America,Furniture,Standing Desk Converter,2,123.37,20,197.39,14.52,34.83,Credit Card,2024,4,April,Q2,Sunday,17.645270783727646,246.73749999999998,49.3475
ORD-11675,2024-04-22,Karen Sato,Corporate,Brazil,South America,Furniture,Corner L-Shaped Desk,8,363.39,10,2616.41,27.16,844.98,Credit Card,2024,4,April,Q2,Monday,32.29539712812595,2907.122222222222,290.71222222222195
ORD-10057,2024-04-23,Ali Wang,Consumer,UAE,Middle East & Africa,Clothing & Accessories,Travel Backpack 30L,8,82.89,5,629.96,23.71,274.69,PayPal,2024,4,April,Q2,Tuesday,43.60435583211632,663.1157894736842,33.155789473684194
ORD-10438,2024-04-23,Omar Fischer,Corporate,South Korea,Asia Pacific,Furniture,Mesh Back Task Chair,1,189.66,20,151.73,9.52,28.41,Cash on Delivery,2024,4,April,Q2,Tuesday,18.724049298095302,189.66249999999997,37.932499999999976
ORD-10616,2024-04-23,Felix White,Consumer,Australia,Asia Pacific,Furniture,Floating Wall Shelves Set,4,83.03,5,315.51,17.34,98.9,Credit Card,2024,4,April,Q2,Tuesday,31.346074609362624,332.11578947368423,16.60578947368424
ORD-11373,2024-04-23,Layla Li,Consumer,Brazil,South America,Technology,Laptop Stand Adjustable,3,79.82,5,227.49,13.83,81.96,PayPal,2024,4,April,Q2,Tuesday,36.02795727284715,239.46315789473687,11.973157894736858
ORD-11546,2024-04-24,Kenji Sharma,Corporate,Brazil,South America,Technology,Portable External SSD 1TB,2,128.49,20,205.58,11.38,52.86,Bank Transfer,2024,4,April,Q2,Wednesday,25.712617958945422,256.975,51.39500000000001
ORD-11871,2024-04-24,Ethan Li,Home Office,Mexico,North America,Technology,Smart LED Desk Lamp,3,57.54,20,138.1,9.71,33.45,Credit Card,2024,4,April,Q2,Wednesday,24.221578566256337,172.62499999999997,34.52499999999998
ORD-11999,2024-04-25,Linda Sato,Corporate,Mexico,North America,Furniture,Monitor Riser Wood,1,74.6,10,67.14,6.8,15.58,Credit Card,2024,4,April,Q2,Thursday,23.205242776288355,74.6,7.459999999999994
ORD-10034,2024-04-26,Ali Dubois,Corporate,Japan,Asia Pacific,Office Supplies,Sticky Notes Multicolor 6-Pack,1,12.87,0,12.87,11.47,-4.39,PayPal,2024,4,April,Q2,Friday,-34.110334110334115,12.87,0.0
ORD-11583,2024-04-26,Wei Li,Consumer,South Africa,Middle East & Africa,Furniture,Mesh Back Task Chair,15,107.45,5,1531.16,23.4,540.71,Credit Card,2024,4,April,Q2,Friday,35.313749053005566,1611.747368421053,80.58736842105282
ORD-11734,2024-04-26,Clara Romano,Consumer,United Kingdom,Europe,Technology,Webcam HD 1080p,3,72.81,10,196.59,11.86,64.59,Credit Card,2024,4,April,Q2,Friday,32.85518083320616,218.43333333333334,21.843333333333334
ORD-10082,2024-04-28,Priya Williams,Corporate,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,2,69.05,25,103.57,8.58,25.94,Credit Card,2024,4,April,Q2,Sunday,25.045862701554505,138.09333333333333,34.52333333333334
ORD-10361,2024-04-28,Lucas Brown,Home Office,United States,North America,Office Supplies,Whiteboard Markers Set 8,5,6.24,10,28.08,11.46,2.58,Credit Card,2024,4,April,Q2,Sunday,9.18803418803419,31.199999999999996,3.1199999999999974
ORD-10515,2024-04-28,Oscar Thompson,Home Office,India,Asia Pacific,Furniture,Standing Desk Converter,1,137.49,15,116.87,10.12,24.26,PayPal,2024,4,April,Q2,Sunday,20.758107298707966,137.49411764705883,20.624117647058824
ORD-10640,2024-04-28,Wei Rodriguez,Consumer,China,Asia Pacific,Furniture,Mesh Back Task Chair,2,242.25,10,436.05,10.98,134.37,Credit Card,2024,4,April,Q2,Sunday,30.815273477812177,484.5,48.44999999999999
ORD-11108,2024-04-28,Carlos Robinson,Corporate,Brazil,South America,Technology,Mechanical Gaming Keyboard,1,128.34,15,109.09,11.04,27.46,Bank Transfer,2024,4,April,Q2,Sunday,25.171876432303602,128.34117647058824,19.251176470588234
ORD-11297,2024-04-28,Jessica Martin,Consumer,India,Asia Pacific,Furniture,Floating Wall Shelves Set,4,34.76,15,118.18,17.86,16.9,PayPal,2024,4,April,Q2,Sunday,14.300220003384664,139.03529411764708,20.855294117647077
ORD-10804,2024-04-29,Jamal Khan,Corporate,Colombia,South America,Technology,USB-C Hub Multiport Adapter,2,52.77,30,73.88,14.69,1.14,Credit Card,2024,4,April,Q2,Monday,1.5430427720628046,105.54285714285714,31.66285714285715
ORD-10342,2024-04-30,Lucas Russo,Home Office,Canada,North America,Technology,Tablet Stand Holder,1,28.72,5,27.28,6.34,5.14,Bank Transfer,2024,4,April,Q2,Tuesday,18.841642228739,28.715789473684215,1.4357894736842134
ORD-10366,2024-05-04,Amir Li,Consumer,Canada,North America,Furniture,Standing Desk Converter,3,264.57,5,754.02,9.64,268.15,PayPal,2024,5,May,Q2,Saturday,35.56271716930585,793.7052631578947,39.685263157894724
ORD-10456,2024-05-04,Wei Martinez,Corporate,Italy,Europe,Clothing & Accessories,Travel Backpack 30L,3,85.33,15,217.59,12.17,77.42,Credit Card,2024,5,May,Q2,Saturday,35.58067925915714,255.98823529411766,38.398235294117654
ORD-10732,2024-05-04,Lucas Russo,Home Office,Italy,Europe,Technology,Tablet Stand Holder,10,39.28,10,353.52,31.89,105.59,Credit Card,2024,5,May,Q2,Saturday,29.868182846797918,392.79999999999995,39.27999999999997
ORD-11025,2024-05-04,Patricia Weber,Consumer,Mexico,North America,Office Supplies,Paper Clips Box 500pc,2,6.14,0,12.28,9.0,-2.25,Bank Transfer,2024,5,May,Q2,Saturday,-18.322475570032573,12.28,0.0
ORD-11198,2024-05-04,Olivia Williams,Consumer,India,Asia Pacific,Technology,Mechanical Gaming Keyboard,5,77.16,5,366.51,19.79,134.53,Credit Card,2024,5,May,Q2,Saturday,36.705683337425995,385.8,19.29000000000002
ORD-10167,2024-05-05,Amina Harris,Corporate,Australia,Asia Pacific,Office Supplies,Paper Clips Box 500pc,3,5.66,10,15.28,12.07,-4.43,PayPal,2024,5,May,Q2,Sunday,-28.992146596858635,16.977777777777778,1.6977777777777785
ORD-10355,2024-05-05,Nadia Costa,Consumer,Canada,North America,Furniture,Folding Table Portable,4,112.68,0,450.72,12.94,167.35,Bank Transfer,2024,5,May,Q2,Sunday,37.129481718139864,450.72,0.0
ORD-11414,2024-05-05,Amir Yamamoto,Consumer,United Kingdom,Europe,Technology,Portable External SSD 1TB,2,72.3,10,130.14,11.95,38.66,Credit Card,2024,5,May,Q2,Sunday,29.706469955432613,144.6,14.460000000000008
ORD-10056,2024-05-06,Wei Patel,Consumer,China,Asia Pacific,Technology,Laptop Stand Adjustable,2,33.61,10,60.5,11.88,11.65,Credit Card,2024,5,May,Q2,Monday,19.25619834710744,67.22222222222221,6.722222222222214
ORD-10373,2024-05-07,Oscar Kim,Corporate,South Africa,Middle East & Africa,Office Supplies,Sticky Notes Multicolor 6-Pack,3,8.13,15,20.73,14.66,-4.91,PayPal,2024,5,May,Q2,Tuesday,-23.685479980704294,24.38823529411765,3.658235294117649
ORD-10728,2024-05-07,Layla Thomas,Corporate,Japan,Asia Pacific,Technology,Tablet Stand Holder,3,37.59,15,95.85,10.77,23.06,Credit Card,2024,5,May,Q2,Tuesday,24.058424621804903,112.76470588235294,16.914705882352948
ORD-10072,2024-05-08,Maria Anderson,Consumer,Australia,Asia Pacific,Furniture,Folding Table Portable,3,52.88,0,158.64,12.03,51.43,Credit Card,2024,5,May,Q2,Wednesday,32.419314170448814,158.64,0.0
ORD-10049,2024-05-09,Priya Leroy,Consumer,Brazil,South America,Office Supplies,Highlighters Neon Pack 6,1,9.55,5,9.07,11.92,-7.15,PayPal,2024,5,May,Q2,Thursday,-78.83131201764057,9.547368421052632,0.4773684210526312
ORD-11626,2024-05-09,Kenji Anderson,Corporate,Australia,Asia Pacific,Clothing & Accessories,Business Casual Blazer,10,99.39,0,993.9,21.95,475.0,Cash on Delivery,2024,5,May,Q2,Thursday,47.79152832276889,993.9,0.0
ORD-10147,2024-05-11,Raj Rodriguez,Consumer,China,Asia Pacific,Technology,Noise Cancelling Earbuds,1,76.11,0,76.11,10.16,24.09,PayPal,2024,5,May,Q2,Saturday,31.65155695703587,76.11,0.0
ORD-10721,2024-05-11,Sarah Robinson,Consumer,Nigeria,Middle East & Africa,Technology,Mechanical Gaming Keyboard,1,57.26,20,45.81,12.91,1.41,Credit Card,2024,5,May,Q2,Saturday,3.077930582842174,57.2625,11.4525
ORD-11448,2024-05-11,Jessica Yamamoto,Corporate,China,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,2,42.93,5,81.57,13.52,25.12,Cash on Delivery,2024,5,May,Q2,Saturday,30.795635650361657,85.86315789473684,4.293157894736851
ORD-11817,2024-05-11,Ava Harris,Consumer,Italy,Europe,Technology,Tablet Stand Holder,4,37.01,0,148.04,12.78,53.84,Credit Card,2024,5,May,Q2,Saturday,36.368549040799785,148.04,0.0
ORD-11735,2024-05-12,James Ahmed,Corporate,United States,North America,Clothing & Accessories,Leather Wallet Minimalist,5,57.38,0,286.9,10.15,133.3,Cash on Delivery,2024,5,May,Q2,Sunday,46.46218194492855,286.9,0.0
ORD-10900,2024-05-14,Olga Thompson,Consumer,Spain,Europe,Clothing & Accessories,Sports Water Bottle 750ml,1,20.52,5,19.49,7.58,1.65,PayPal,2024,5,May,Q2,Tuesday,8.465879938429964,20.515789473684208,1.0257894736842097
ORD-11104,2024-05-14,Zara White,Consumer,UAE,Middle East & Africa,Office Supplies,Ballpoint Pen Pack 12,5,10.88,5,51.68,16.95,10.25,Credit Card,2024,5,May,Q2,Tuesday,19.83359133126935,54.400000000000006,2.720000000000006
ORD-11572,2024-05-15,Priya Kumar,Consumer,United Kingdom,Europe,Clothing & Accessories,Cotton Formal Shirt,3,66.48,0,199.44,9.05,90.67,PayPal,2024,5,May,Q2,Wednesday,45.46229442438829,199.44,0.0
ORD-11924,2024-05-15,Ethan Kumar,Corporate,Mexico,North America,Technology,Tablet Stand Holder,8,32.31,15,219.71,18.9,58.65,Credit Card,2024,5,May,Q2,Wednesday,26.694278822083657,258.4823529411765,38.77235294117648
ORD-10835,2024-05-16,Ingrid Müller,Corporate,United States,North America,Office Supplies,Binder Clips Assorted 48pc,4,12.42,15,42.23,13.37,6.5,Credit Card,2024,5,May,Q2,Thursday,15.391901491830454,49.68235294117647,7.452352941176471
ORD-11432,2024-05-16,Mia Sharma,Consumer,Italy,Europe,Technology,Laptop Stand Adjustable,2,54.24,10,97.63,9.97,28.0,Credit Card,2024,5,May,Q2,Thursday,28.679709105807643,108.47777777777777,10.847777777777779
ORD-11877,2024-05-16,Karen Ferrari,Consumer,United States,North America,Furniture,Desk Organizer Set,1,49.78,15,42.31,6.63,5.81,PayPal,2024,5,May,Q2,Thursday,13.731978255731503,49.7764705882353,7.466470588235296
ORD-10224,2024-05-17,Sophie Schmidt,Consumer,Brazil,South America,Technology,Smart LED Desk Lamp,3,26.2,10,70.74,15.66,11.85,Credit Card,2024,5,May,Q2,Friday,16.751484308736217,78.6,7.859999999999999
ORD-11144,2024-05-17,Sakura Smith,Corporate,Mexico,North America,Clothing & Accessories,Business Casual Blazer,8,50.94,15,346.39,11.7,130.93,Credit Card,2024,5,May,Q2,Friday,37.79843528970236,407.5176470588235,61.12764705882353
ORD-10169,2024-05-18,Hanna Robinson,Consumer,Italy,Europe,Furniture,Desk Organizer Set,6,26.58,20,127.58,17.7,14.19,PayPal,2024,5,May,Q2,Saturday,11.12243298322621,159.475,31.894999999999996
ORD-10396,2024-05-18,John Laurent,Consumer,United Kingdom,Europe,Furniture,Mesh Back Task Chair,1,296.6,5,281.77,9.03,94.78,Cash on Delivery,2024,5,May,Q2,Saturday,33.637363807360614,296.6,14.830000000000041
ORD-11152,2024-05-18,Jessica Russo,Home Office,India,Asia Pacific,Furniture,Mesh Back Task Chair,6,151.62,0,909.72,15.6,348.29,Cash on Delivery,2024,5,May,Q2,Saturday,38.2854064987029,909.72,0.0
ORD-11650,2024-05-18,Mary Garcia,Home Office,United States,North America,Clothing & Accessories,Cotton Formal Shirt,3,34.37,10,92.8,11.23,30.02,PayPal,2024,5,May,Q2,Saturday,32.349137931034484,103.1111111111111,10.311111111111103
ORD-10582,2024-05-19,Robert Thompson,Corporate,Japan,Asia Pacific,Office Supplies,Desk Calendar 2025,2,10.26,0,20.52,12.54,-1.25,Credit Card,2024,5,May,Q2,Sunday,-6.091617933723197,20.52,0.0
ORD-11696,2024-05-20,Sophie Martin,Corporate,Canada,North America,Technology,Mechanical Gaming Keyboard,5,128.41,30,449.43,13.49,82.81,Credit Card,2024,5,May,Q2,Monday,18.425561266493116,642.0428571428572,192.6128571428572
ORD-10796,2024-05-21,David Smith,Consumer,UAE,Middle East & Africa,Technology,Wireless Ergonomic Mouse,3,21.23,5,60.51,18.06,7.42,Credit Card,2024,5,May,Q2,Tuesday,12.262435960998182,63.694736842105264,3.1847368421052664
ORD-11791,2024-05-21,Mia Jones,Corporate,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,3,5.26,5,14.99,12.25,-4.36,Credit Card,2024,5,May,Q2,Tuesday,-29.086057371581052,15.778947368421054,0.788947368421054
ORD-10104,2024-05-22,Olivia Wang,Consumer,Japan,Asia Pacific,Office Supplies,Highlighters Neon Pack 6,4,9.24,5,35.11,18.34,0.14,Credit Card,2024,5,May,Q2,Wednesday,0.39874679578467676,36.95789473684211,1.8478947368421075
ORD-10291,2024-05-23,Emma Dubois,Home Office,Spain,Europe,Technology,Webcam HD 1080p,2,88.23,0,176.46,9.65,69.76,Bank Transfer,2024,5,May,Q2,Thursday,39.53303864898561,176.46,0.0
ORD-10016,2024-05-24,Richard Brown,Consumer,United Kingdom,Europe,Technology,Noise Cancelling Earbuds,2,111.78,0,223.56,9.0,91.6,Cash on Delivery,2024,5,May,Q2,Friday,40.9733404902487,223.56,0.0
ORD-10359,2024-05-24,Marco Santos,Consumer,Mexico,North America,Furniture,Corner L-Shaped Desk,13,201.56,0,2620.28,30.62,1017.49,Credit Card,2024,5,May,Q2,Friday,38.83134626833773,2620.28,0.0
ORD-10989,2024-05-24,David Laurent,Consumer,United States,North America,Clothing & Accessories,Leather Belt Classic,1,48.43,20,38.74,6.96,7.57,Credit Card,2024,5,May,Q2,Friday,19.540526587506456,48.425,9.684999999999995
ORD-11568,2024-05-24,James Brown,Consumer,Italy,Europe,Office Supplies,Binder Clips Assorted 48pc,3,9.99,10,26.97,8.52,4.96,PayPal,2024,5,May,Q2,Friday,18.39080459770115,29.966666666666665,2.996666666666666
ORD-11021,2024-05-25,Oscar Anderson,Corporate,India,Asia Pacific,Clothing & Accessories,Leather Belt Classic,1,51.37,0,51.37,11.26,14.42,PayPal,2024,5,May,Q2,Saturday,28.070858477710726,51.37,0.0
ORD-11160,2024-05-25,Clara Romano,Consumer,India,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,2,14.19,10,25.54,10.01,2.76,Credit Card,2024,5,May,Q2,Saturday,10.806577916992952,28.377777777777776,2.8377777777777773
ORD-11462,2024-05-25,Amina Russo,Corporate,India,Asia Pacific,Clothing & Accessories,Business Casual Blazer,4,59.09,5,224.54,11.63,94.73,Cash on Delivery,2024,5,May,Q2,Saturday,42.18847421394852,236.3578947368421,11.817894736842106
ORD-10631,2024-05-26,Michael Ferrari,Consumer,China,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,1,114.0,0,114.0,9.53,36.07,Bank Transfer,2024,5,May,Q2,Sunday,31.640350877192986,114.0,0.0
ORD-10936,2024-05-26,Jamal Williams,Corporate,Italy,Europe,Technology,Tablet Stand Holder,1,38.44,0,38.44,8.19,9.11,PayPal,2024,5,May,Q2,Sunday,23.699271592091574,38.44,0.0
ORD-11287,2024-05-26,James White,Corporate,UAE,Middle East & Africa,Technology,Wireless Bluetooth Headphones,8,171.31,10,1233.43,22.94,456.73,Cash on Delivery,2024,5,May,Q2,Sunday,37.02925986882109,1370.4777777777779,137.0477777777778
ORD-10059,2024-05-27,William Ferrari,Consumer,France,Europe,Technology,Mechanical Gaming Keyboard,6,175.05,10,945.27,21.41,346.19,Cash on Delivery,2024,5,May,Q2,Monday,36.62339860568938,1050.3,105.02999999999997
ORD-10335,2024-05-27,Olivia Davis,Home Office,Colombia,South America,Office Supplies,Binder Clips Assorted 48pc,5,11.19,15,47.56,22.11,0.27,PayPal,2024,5,May,Q2,Monday,0.5677039529015979,55.952941176470596,8.392941176470593
ORD-10595,2024-05-27,Richard Johnson,Consumer,South Africa,Middle East & Africa,Technology,Wireless Ergonomic Mouse,2,31.92,0,63.84,13.33,15.4,Bank Transfer,2024,5,May,Q2,Monday,24.12280701754386,63.84,0.0
ORD-10614,2024-05-27,Lucas Williams,Corporate,France,Europe,Furniture,Monitor Riser Wood,3,35.49,0,106.47,13.63,28.96,Bank Transfer,2024,5,May,Q2,Monday,27.200150277073355,106.47,0.0
ORD-10790,2024-05-27,Emma Nilsson,Corporate,China,Asia Pacific,Technology,Noise Cancelling Earbuds,2,71.92,5,136.65,13.71,43.83,PayPal,2024,5,May,Q2,Monday,32.074643249176724,143.84210526315792,7.192105263157913
ORD-11173,2024-05-27,Barbara Ali,Home Office,Japan,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,9,20.69,0,186.21,22.07,80.35,Credit Card,2024,5,May,Q2,Monday,43.15020675581332,186.21,0.0
ORD-11324,2024-05-27,Omar Nilsson,Consumer,Spain,Europe,Technology,Portable External SSD 1TB,15,142.85,10,1928.48,22.72,727.25,Cash on Delivery,2024,5,May,Q2,Monday,37.71104704223015,2142.7555555555555,214.27555555555546
ORD-10364,2024-05-28,Yuki Johnson,Corporate,Germany,Europe,Clothing & Accessories,Leather Wallet Minimalist,3,50.33,10,135.89,11.44,48.95,PayPal,2024,5,May,Q2,Tuesday,36.02178232393848,150.98888888888888,15.098888888888894
ORD-10445,2024-05-28,Giulia Miller,Consumer,Mexico,North America,Office Supplies,Premium Notebook Set A5,1,23.24,10,20.92,7.37,3.09,PayPal,2024,5,May,Q2,Tuesday,14.770554493307838,23.244444444444447,2.3244444444444454
ORD-10584,2024-05-28,Fatima Smith,Consumer,Argentina,South America,Clothing & Accessories,Polarized Sunglasses,6,79.95,0,479.7,23.09,216.76,Credit Card,2024,5,May,Q2,Tuesday,45.1865749426725,479.7,0.0
ORD-11658,2024-05-29,Hanna Kim,Consumer,Saudi Arabia,Middle East & Africa,Office Supplies,Desk Calendar 2025,1,14.73,0,14.73,12.36,-4.26,Credit Card,2024,5,May,Q2,Wednesday,-28.920570264765782,14.73,0.0
ORD-11765,2024-05-29,Emma Weber,Corporate,Colombia,South America,Office Supplies,Whiteboard Markers Set 8,4,15.35,10,55.26,13.12,14.51,Cash on Delivery,2024,5,May,Q2,Wednesday,26.257690915671372,61.4,6.140000000000001
ORD-10441,2024-05-30,Susan Kumar,Consumer,Canada,North America,Technology,Wireless Bluetooth Headphones,1,171.98,10,154.78,7.29,52.9,Credit Card,2024,5,May,Q2,Thursday,34.17754231812896,171.9777777777778,17.197777777777787
ORD-10898,2024-05-31,Diego Schmidt,Consumer,South Africa,Middle East & Africa,Furniture,Monitor Riser Wood,1,67.18,0,67.18,12.09,14.78,PayPal,2024,5,May,Q2,Friday,22.000595415302172,67.18,0.0
ORD-11164,2024-05-31,Sophie Weber,Consumer,United States,North America,Technology,Wireless Ergonomic Mouse,5,27.93,15,118.7,14.98,26.91,PayPal,2024,5,May,Q2,Friday,22.670598146588038,139.64705882352942,20.947058823529417
ORD-11588,2024-06-01,Joseph Martinez,Consumer,Australia,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,2,8.62,15,14.65,10.07,-3.18,Credit Card,2024,6,June,Q2,Saturday,-21.706484641638227,17.235294117647058,2.5852941176470576
ORD-11686,2024-06-02,Li Khan,Home Office,Germany,Europe,Furniture,Floating Wall Shelves Set,7,77.63,15,461.9,11.64,124.21,Credit Card,2024,6,June,Q2,Sunday,26.891101970123405,543.4117647058823,81.51176470588234
ORD-10117,2024-06-03,Nadia Pereira,Consumer,India,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,2,18.62,10,33.52,12.51,4.25,Bank Transfer,2024,6,June,Q2,Monday,12.678997613365153,37.24444444444445,3.724444444444444
ORD-11074,2024-06-03,Wei Taylor,Home Office,Japan,Asia Pacific,Furniture,Standing Desk Converter,2,205.48,5,390.41,12.79,131.04,Credit Card,2024,6,June,Q2,Monday,33.56471401859583,410.95789473684215,20.547894736842125
ORD-10345,2024-06-04,Michael Yamamoto,Consumer,United States,North America,Furniture,Standing Desk Converter,2,212.46,5,403.67,8.24,140.48,Cash on Delivery,2024,6,June,Q2,Tuesday,34.80070354497485,424.91578947368424,21.245789473684226
ORD-11815,2024-06-04,Joseph Johansson,Consumer,Mexico,North America,Furniture,Mesh Back Task Chair,2,232.65,0,465.3,6.74,179.38,Credit Card,2024,6,June,Q2,Tuesday,38.55147216849345,465.3,0.0
ORD-10157,2024-06-05,Xiao Kumar,Home Office,Australia,Asia Pacific,Clothing & Accessories,Silk Tie Collection,1,33.98,5,32.28,9.63,5.66,Cash on Delivery,2024,6,June,Q2,Wednesday,17.534076827757126,33.97894736842105,1.6989473684210523
ORD-11803,2024-06-07,Wei Costa,Home Office,Argentina,South America,Clothing & Accessories,Polarized Sunglasses,1,47.83,20,38.26,10.96,3.38,Credit Card,2024,6,June,Q2,Friday,8.834291688447465,47.824999999999996,9.564999999999998
ORD-10734,2024-06-08,Elizabeth Taylor,Corporate,Italy,Europe,Office Supplies,Highlighters Neon Pack 6,1,10.5,0,10.5,8.64,-2.87,Credit Card,2024,6,June,Q2,Saturday,-27.333333333333332,10.5,0.0
ORD-10302,2024-06-09,Emma Tanaka,Home Office,Argentina,South America,Furniture,Monitor Riser Wood,3,26.36,15,67.22,14.59,5.18,PayPal,2024,6,June,Q2,Sunday,7.706039869086581,79.08235294117647,11.862352941176468
ORD-11365,2024-06-09,Olga Romano,Consumer,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,3,63.86,5,182.0,10.77,75.44,PayPal,2024,6,June,Q2,Sunday,41.45054945054945,191.57894736842107,9.578947368421069
ORD-11759,2024-06-09,Amir Hassan,Consumer,United States,North America,Clothing & Accessories,Canvas Messenger Bag,3,29.47,10,79.57,12.1,23.26,Credit Card,2024,6,June,Q2,Sunday,29.232122659293708,88.4111111111111,8.841111111111104
ORD-11750,2024-06-10,Olga Robinson,Consumer,United States,North America,Clothing & Accessories,Cotton Formal Shirt,1,26.54,5,25.21,6.91,5.03,Cash on Delivery,2024,6,June,Q2,Monday,19.952399841332806,26.536842105263162,1.326842105263161
ORD-10557,2024-06-12,Joseph Russo,Consumer,Australia,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,5,49.62,10,223.29,20.46,78.78,Cash on Delivery,2024,6,June,Q2,Wednesday,35.281472524519685,248.1,24.810000000000002
ORD-10897,2024-06-12,Karen Smith,Consumer,Colombia,South America,Technology,Tablet Stand Holder,3,44.11,0,132.33,13.19,46.36,Credit Card,2024,6,June,Q2,Wednesday,35.033628051084406,132.33,0.0
ORD-11738,2024-06-12,Chen Tanaka,Corporate,China,Asia Pacific,Technology,Wireless Ergonomic Mouse,4,65.92,15,224.13,12.79,66.32,PayPal,2024,6,June,Q2,Wednesday,29.58997010663454,263.6823529411765,39.55235294117648
ORD-11737,2024-06-14,Sarah Jackson,Corporate,South Africa,Middle East & Africa,Technology,Noise Cancelling Earbuds,2,187.45,15,318.66,15.26,97.21,Cash on Delivery,2024,6,June,Q2,Friday,30.50586832360509,374.89411764705886,56.23411764705884
ORD-10547,2024-06-15,Olivia Pereira,Home Office,United States,North America,Clothing & Accessories,Cotton Formal Shirt,1,41.69,5,39.61,5.53,13.23,PayPal,2024,6,June,Q2,Saturday,33.40065639989901,41.694736842105264,2.084736842105265
ORD-10882,2024-06-15,Yuki Thompson,Home Office,Canada,North America,Office Supplies,Paper Clips Box 500pc,2,3.65,5,6.93,9.09,-5.45,PayPal,2024,6,June,Q2,Saturday,-78.64357864357865,7.294736842105263,0.36473684210526347
ORD-11303,2024-06-15,Ahmed Singh,Corporate,Mexico,North America,Technology,Noise Cancelling Earbuds,5,190.99,5,907.2,14.34,367.64,Bank Transfer,2024,6,June,Q2,Saturday,40.52469135802469,954.9473684210527,47.74736842105267
ORD-11882,2024-06-16,Liam Kim,Consumer,Italy,Europe,Furniture,Floating Wall Shelves Set,2,50.55,0,101.1,11.26,29.18,PayPal,2024,6,June,Q2,Sunday,28.862512363996046,101.1,0.0
ORD-10227,2024-06-18,Linda Suzuki,Corporate,Canada,North America,Clothing & Accessories,Polarized Sunglasses,5,61.44,5,291.84,10.22,128.02,Credit Card,2024,6,June,Q2,Tuesday,43.866502192982466,307.2,15.360000000000014
ORD-10556,2024-06-18,Pierre Jackson,Corporate,Argentina,South America,Furniture,Bookshelf 5-Tier,6,84.46,10,456.08,22.68,129.34,Credit Card,2024,6,June,Q2,Tuesday,28.35905981406771,506.75555555555553,50.67555555555555
